CustomerKey,Full_Name,EmailAddress,AnnualIncome,EducationLevel,Occupation,Gender
14205,WESLEY WU,wesley7@adventure-works.com,"$90,000",Partial High School,Skilled Manual,Male
14487,SETH HALL,seth23@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
15400,SAMUEL ROBERTS,samuel34@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
15402,CONNOR EVANS,connor29@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
15403,JEREMIAH ROSS,jeremiah27@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
15900,WYATT ROBERTS,wyatt42@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Male
15970,SAMUEL THOMPSON,samuel54@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
15986,DALTON SANCHEZ,dalton89@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
16872,SAMUEL TAYLOR,samuel65@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
16885,GARRETT COOK,garrett26@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
16886,AIDAN FLORES,aidan13@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
16887,CODY RIVERA,cody8@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
16889,DANIEL RODRIGUEZ,daniel21@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
16890,TIMOTHY REED,timothy22@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
17440,RICHARD COX,richard92@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
17456,TREVOR WOOD,trevor1@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
18092,EDUARDO BAKER,eduardo31@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Male
18184,LEONARD CHANDE,leonard16@adventure-works.com,"$90,000",Partial High School,Skilled Manual,Male
18423,CHRISTIAN JONES,christian34@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
18851,DALTON COOK,dalton83@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
18854,HUNTER TURNER,hunter34@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
18855,ROBERT ZHANG,robert35@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
18856,THOMAS GREEN,thomas50@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
18857,SEBASTIAN SANDERS,sebastian3@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
18858,MIGUEL PARKER,miguel42@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
19079,BRETT LOPEZ,brett16@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
19080,ROSS VANCE,ross3@adventure-works.com,"$90,000",Partial High School,Skilled Manual,Male
19707,COLE COOPER,cole10@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
19716,LOGAN MARTIN,logan66@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
19717,EDWARD HILL,edward5@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
19803,JERMAINE MEHTA,jermaine12@adventure-works.com,"$30,000",Partial High School,Skilled Manual,Male
19870,JAMES MARTIN,james87@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Male
19873,DYLAN THOMAS,dylan41@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Male
19944,JONATHON SUAREZ,jonathon15@adventure-works.com,"$90,000",Partial High School,Skilled Manual,Male
19945,PHILLIP GARCIA,phillip16@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
20354,AUSTIN WILLIAMS,austin41@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
20368,THOMAS JACKSON,thomas73@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
20369,TREVOR BARNES,trevor2@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
20374,FERNANDO ADAMS,fernando31@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
20528,MASON ADAMS,mason35@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Male
21302,LOGAN FOSTER,logan17@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
21329,WYATT BROWN,wyatt4@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
21331,TIMOTHY JAMES,timothy9@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
21489,NEIL GUTIERREZ,neil10@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Male
21490,COLE WARD,cole5@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Male
21546,CORY GARCIA,cory13@adventure-works.com,"$90,000",Partial High School,Skilled Manual,Male
21867,MICHAEL RUGGIERO,michael23@adventure-works.com,"$90,000",Partial High School,Skilled Manual,Male
22109,JONATHAN MITCHELL,jonathan40@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
22110,EDUARDO KING,eduardo27@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
22771,MASON KING,mason40@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Male
23037,LUCAS WOOD,lucas51@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
23455,JONATHAN PEREZ,jonathan41@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
23456,AIDAN SIMMONS,aidan16@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
23695,ELIJAH COLEMAN,elijah9@adventure-works.com,"$30,000",Partial High School,Skilled Manual,Male
23697,CODY KELLY,cody2@adventure-works.com,"$30,000",Partial High School,Skilled Manual,Male
23699,NICHOLAS WALKER,nicholas3@adventure-works.com,"$30,000",Partial High School,Skilled Manual,Male
23719,MARCUS JAMES,marcus73@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Male
24389,XAVIER CARTER,xavier33@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
24432,DALTON REED,dalton92@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
24671,CHRISTIAN PERRY,christian22@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Male
24955,DONALD PEREZ,donald23@adventure-works.com,"$30,000",Partial High School,Skilled Manual,Male
24996,DYLAN MILLER,dylan33@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
24997,MELVIN KUMAR,melvin8@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
25063,DYLAN WILLIAMS,dylan37@adventure-works.com,"$50,000",Partial High School,Skilled Manual,Male
25146,CARSON GONZALES,carson16@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
25168,MICHEAL HERNANDEZ,micheal0@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
25861,GARRETT COOPER,garrett13@adventure-works.com,"$30,000",Partial High School,Skilled Manual,Male
25862,JARED BELL,jared15@adventure-works.com,"$30,000",Partial High School,Skilled Manual,Male
25884,ELIJAH EVANS,elijah29@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Male
25895,JESSE RICHARDSON,jesse9@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Male
25905,NATHAN HAYES,nathan19@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
26044,GAVIN HUGHES,gavin11@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
26045,SAMUEL JENKINS,samuel5@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
26092,DEVIN MORGAN,devin80@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
26418,RAFAEL CHANDE,rafael39@adventure-works.com,"$90,000",Partial High School,Skilled Manual,Male
26481,LUKE YOUNG,luke48@adventure-works.com,"$30,000",Partial High School,Skilled Manual,Male
26503,JEREMIAH TOWNSEND,jeremiah41@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Male
26677,WILLIAM JOHNSON,william17@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
26679,NOAH PERRY,noah4@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
27334,COREY YUAN,corey6@adventure-works.com,"$90,000",Partial High School,Skilled Manual,Male
27335,RICARDO RAJI,ricardo20@adventure-works.com,"$90,000",Partial High School,Skilled Manual,Male
27403,DYLAN COLEMAN,dylan4@adventure-works.com,"$30,000",Partial High School,Skilled Manual,Male
27420,SAMUEL TURNER,samuel35@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Male
27602,WYATT CAMPBELL,wyatt44@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
27607,JOSHUA MARTIN,joshua16@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
27608,HECTOR HERNANDEZ,hector2@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
27610,JEREMY WASHINGTON,jeremy28@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
27648,CHASE ROGERS,chase20@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
27935,JOHNNY CHANDER,johnny17@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
27936,BRUCE MARTIN,bruce22@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
28045,ZACHARY THOMAS,zachary41@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Male
28059,BRADLEY SHEN,bradley4@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
28226,SEBASTIAN RAMIREZ,sebastian8@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
28227,CALEB WANG,caleb21@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
28231,JAMES POWELL,james24@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
28295,WYATT COLLINS,wyatt48@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
29012,JEREMIAH TAYLOR,jeremiah2@adventure-works.com,"$40,000",Partial High School,Skilled Manual,Male
29035,ELIJAH SCOTT,elijah40@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
29199,JAMES WILSON,james72@adventure-works.com,"$60,000",Partial High School,Skilled Manual,Male
29205,DAVID LONG,david42@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
29206,NICHOLAS ANDERSON,nicholas11@adventure-works.com,"$80,000",Partial High School,Skilled Manual,Male
13595,COLE STEWART,cole23@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
14290,JONATHAN WILSON,jonathan57@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
14291,TYLER WHITE,tyler1@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
15772,CHRISTOPHER ANDERSON,christopher10@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
15773,DYLAN JENKINS,dylan5@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
16678,IAN RAMIREZ,ian73@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
17172,JESSE ADAMS,jesse39@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
17173,DAVID BRYANT,david51@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
17176,ISAAC WARD,isaac12@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
18115,RICHARD YOUNG,richard19@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
18116,THOMAS LI,thomas29@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
18504,ANGEL ADAMS,angel37@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
18937,IAN REED,ian87@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
18938,LUCAS LOPEZ,lucas44@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
18939,HUNTER MCDONALD,hunter6@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
18940,SETH BELL,seth85@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
19020,JACK FLORES,jack12@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
19024,DALTON RUSSELL,dalton66@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
19890,LEE ALVAREZ,lee2@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
20370,BLAKE YOUNG,blake26@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
20544,DALTON HALL,dalton23@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
21328,XAVIER NELSON,xavier32@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
21500,DEVIN LONG,devin48@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
21501,DEB FOSTER,deb9@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
22096,BRYCE COOPER,bryce7@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
22107,MICHAEL JONES,michael35@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
22108,EDUARDO POWELL,eduardo53@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
22217,DYLAN POWELL,dylan7@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
22783,ISAAC GREEN,isaac38@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
22784,NICHOLAS JACKSON,nicholas12@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
22785,OSCAR PERRY,oscar16@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
22786,WYATT GOLDSTEIN,wyatt67@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
22788,JORDAN JENKINS,jordan3@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
22789,RICHARD TAYLOR,richard49@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
22790,LUKE PHILLIPS,luke37@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
22831,VICTOR RUIZ,victor3@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
22832,MARTIN GONZALEZ,martin23@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
23044,AIDAN PATTERSON,aidan11@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
23045,GABRIEL PATTERSON,gabriel7@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
23132,ANTHONY LEE,anthony8@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
23362,NICHOLAS MARTIN,nicholas15@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
23363,DAVID RUSSELL,david53@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
23498,JAMES JOHNSON,james76@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
23740,NOAH JACKSON,noah52@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
24319,BENJAMIN CLARK,benjamin56@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
24320,JOSHUA WHITE,joshua14@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
24430,DALTON LONG,dalton55@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
24991,LUKE BRYANT,luke7@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
24993,MARVIN ORTEGA,marvin22@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
25065,THOMAS HENDERSON,thomas6@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
25066,CHARLES ROBINSON,charles22@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
25806,DWAYNE DOMINGUEZ,dwayne12@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
25901,LUCAS HARRIS,lucas27@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
25902,CAMERON LI,cameron22@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
25903,MARSHALL RAI,marshall38@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
26109,DALTON RODRIGUEZ,dalton19@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
26527,OSCAR HAYES,oscar8@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
27652,MIGUEL FOSTER,miguel62@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
27665,MIGUEL PATTERSON,miguel57@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
27961,ALEJANDRO ZHENG,alejandro22@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
28056,ALEX GRAY,alex9@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
28275,IAN HOWARD,ian78@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
28290,IAN BROOKS,ian66@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
28291,DAVID MILLER,david64@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
28904,IAN FLORES,ian53@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
29028,SAMUEL PARKER,samuel30@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
29029,MARCUS BENNETT,marcus50@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
29031,BRANDON CHEN,brandon22@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
29259,JONATHAN DAVIS,jonathan55@adventure-works.com,"$70,000",Partial High School,Skilled Manual,Male
11482,ADRIENNE TORRES,adrienne8@adventure-works.com,"$30,000",High School,Manual,Female
12387,MEREDITH VAZQUEZ,meredith38@adventure-works.com,"$30,000",High School,Manual,Female
12388,CASEY KUMAR,casey8@adventure-works.com,"$30,000",High School,Manual,Female
12396,SUSAN YANG,susan14@adventure-works.com,"$30,000",High School,Manual,Female
12424,REBECCA MITCHELL,rebecca13@adventure-works.com,"$30,000",High School,Manual,Female
12730,KARLA BECKER,karla21@adventure-works.com,"$30,000",High School,Manual,Female
12740,KATHRYN GOEL,kathryn17@adventure-works.com,"$30,000",High School,Manual,Female
12748,GRACE BELL,grace30@adventure-works.com,"$30,000",High School,Manual,Female
13677,BRIAN ALBRECHT,brian35@adventure-works.com,"$30,000",High School,Manual,Female
13683,SHEILA TORRES,sheila12@adventure-works.com,"$30,000",High School,Manual,Female
13694,SAVANNAH GRAY,savannah4@adventure-works.com,"$30,000",High School,Manual,Female
14694,HALEY PARKER,haley47@adventure-works.com,"$30,000",High School,Manual,Female
14710,LISA MA,lisa19@adventure-works.com,"$30,000",High School,Manual,Female
14711,DEBORAH XU,deborah9@adventure-works.com,"$30,000",High School,Manual,Female
15611,MICHELE PATEL,michele58@adventure-works.com,"$30,000",High School,Manual,Female
15613,MELINDA MORENO,melinda3@adventure-works.com,"$30,000",High School,Manual,Female
15615,ERIKA ALVAREZ,erika4@adventure-works.com,"$30,000",High School,Manual,Female
15616,JANET ALONSO,janet13@adventure-works.com,"$30,000",High School,Manual,Female
15617,DAWN CHANDE,dawn39@adventure-works.com,"$30,000",High School,Manual,Female
15635,SHEILA MARTIN,sheila0@adventure-works.com,"$30,000",High School,Manual,Female
16191,MARGARET ZENG,margaret27@adventure-works.com,"$30,000",High School,Manual,Female
16192,MARIE LOPEZ,marie18@adventure-works.com,"$30,000",High School,Manual,Female
16194,KATIE DENG,katie4@adventure-works.com,"$30,000",High School,Manual,Female
16195,ABBY PEREZ,abby18@adventure-works.com,"$30,000",High School,Manual,Female
17097,DEANNA KAPOOR,deanna4@adventure-works.com,"$30,000",High School,Manual,Female
17109,SYDNEY WILSON,sydney71@adventure-works.com,"$30,000",High School,Manual,Female
17110,MEREDITH GARCIA,meredith14@adventure-works.com,"$30,000",High School,Manual,Female
17640,HALEY ALLEN,haley58@adventure-works.com,"$30,000",High School,Manual,Female
17644,REBECCA ADAMS,rebecca17@adventure-works.com,"$30,000",High School,Manual,Female
17646,LEAH XU,leah9@adventure-works.com,"$30,000",High School,Manual,Female
18634,VERONICA ARUN,veronica7@adventure-works.com,"$30,000",High School,Manual,Female
19174,KATELYN HOWARD,katelyn10@adventure-works.com,"$30,000",High School,Manual,Female
19189,MORGAN PRICE,morgan70@adventure-works.com,"$30,000",High School,Manual,Female
19523,BRITTNEY HOLT,brittney4@adventure-works.com,"$30,000",High School,Manual,Female
19524,DENISE MALHOTRA,denise7@adventure-works.com,"$30,000",High School,Manual,Female
20044,JILLIAN RANA,jillian12@adventure-works.com,"$30,000",High School,Manual,Female
20048,VIRGINIA SRINI,virginia10@adventure-works.com,"$30,000",High School,Manual,Female
20050,ADRIANA PRASAD,adriana10@adventure-works.com,"$30,000",High School,Manual,Female
20059,MADISON WASHINGTON,madison25@adventure-works.com,"$30,000",High School,Manual,Female
20060,KAYLA JACKSON,kayla12@adventure-works.com,"$30,000",High School,Manual,Female
20061,SHARON NATH,sharon24@adventure-works.com,"$30,000",High School,Manual,Female
20179,DENISE PATEL,denise5@adventure-works.com,"$30,000",High School,Manual,Female
20720,REGINA SUBRAM,regina12@adventure-works.com,"$30,000",High School,Manual,Female
20726,BETH ROMERO,beth11@adventure-works.com,"$30,000",High School,Manual,Female
22870,BARBARA CHEN,barbara12@adventure-works.com,"$30,000",High School,Manual,Female
23218,ALISHA GAO,alisha15@adventure-works.com,"$30,000",High School,Manual,Female
23219,ALYSSA WEST,alyssa59@adventure-works.com,"$30,000",High School,Manual,Female
23222,KRISTEN WU,kristen6@adventure-works.com,"$30,000",High School,Manual,Female
23227,ANNE ALONSO,anne9@adventure-works.com,"$30,000",High School,Manual,Female
23230,MYA FOSTER,mya16@adventure-works.com,"$30,000",High School,Manual,Female
23749,BRANDI ASHE,brandi5@adventure-works.com,"$30,000",High School,Manual,Female
24696,TASHA XIE,tasha3@adventure-works.com,"$30,000",High School,Manual,Female
24705,DANIEL SHIMSHONI,daniel1@adventure-works.com,"$30,000",High School,Manual,Female
24706,VIRGINIA RANA,virginia13@adventure-works.com,"$30,000",High School,Manual,Female
25308,LINDSEY TANG,lindsey4@adventure-works.com,"$30,000",High School,Manual,Female
25309,KAREN ZHOU,karen18@adventure-works.com,"$30,000",High School,Manual,Female
26221,KARI CHAPMAN,kari4@adventure-works.com,"$30,000",High School,Manual,Female
26222,CAROLYN MADAN,carolyn7@adventure-works.com,"$30,000",High School,Manual,Female
26229,CARA YE,cara6@adventure-works.com,"$30,000",High School,Manual,Female
26230,NATASHA RAMOS,natasha17@adventure-works.com,"$30,000",High School,Manual,Female
27005,SUSAN LIN,susan17@adventure-works.com,"$30,000",High School,Manual,Female
27160,BRANDI VAZQUEZ,brandi14@adventure-works.com,"$30,000",High School,Manual,Female
27166,TRISHA YE,trisha4@adventure-works.com,"$30,000",High School,Manual,Female
27171,KRISTI GILL,kristi9@adventure-works.com,"$30,000",High School,Manual,Female
28560,PEGGY SMITH,peggy1@adventure-works.com,"$30,000",High School,Manual,Female
28735,KIMBERLY MORGAN,kimberly23@adventure-works.com,"$30,000",High School,Manual,Female
28736,PAULA NAVARRO,paula13@adventure-works.com,"$30,000",High School,Manual,Female
28739,MYA PERRY,mya10@adventure-works.com,"$30,000",High School,Manual,Female
28744,JENNY XU,jenny28@adventure-works.com,"$30,000",High School,Manual,Female
19457,JENNIFER WILLIAMS,jennifer30@adventure-works.com,"$30,000",Partial College,Manual,Female
24087,HANNAH WILSON,hannah7@adventure-works.com,"$30,000",Partial College,Manual,Female
11332,DEANNA RAMOS,deanna44@adventure-works.com,"$10,000",Graduate Degree,Manual,Female
11334,NICOLE BROWN,nicole4@adventure-works.com,"$10,000",Bachelors,Manual,Female
11335,CARLA RAMAN,carla14@adventure-works.com,"$10,000",Bachelors,Manual,Female
12212,SHAWNA XIE,shawna3@adventure-works.com,"$10,000",Graduate Degree,Manual,Female
12220,VIRGINIA SARA,virginia12@adventure-works.com,"$10,000",Bachelors,Manual,Female
12534,KATIE SHAN,katie13@adventure-works.com,"$10,000",Graduate Degree,Manual,Female
13500,MOLLY VANCE,molly4@adventure-works.com,"$10,000",Bachelors,Manual,Female
13502,DEBORAH NARA,deborah20@adventure-works.com,"$10,000",Bachelors,Manual,Female
14524,CARLA PRASAD,carla12@adventure-works.com,"$10,000",Graduate Degree,Manual,Female
14525,CLAUDIA SUN,claudia12@adventure-works.com,"$10,000",Graduate Degree,Manual,Female
14526,EMILY HALL,emily24@adventure-works.com,"$10,000",Graduate Degree,Manual,Female
15441,CHRISTY ZENG,christy20@adventure-works.com,"$10,000",Graduate Degree,Manual,Female
15452,ALISON GOEL,alison20@adventure-works.com,"$10,000",Bachelors,Manual,Female
16033,ERICA LIN,erica7@adventure-works.com,"$10,000",Graduate Degree,Manual,Female
16034,PAMELA SURI,pamela3@adventure-works.com,"$10,000",Graduate Degree,Manual,Female
16036,MARIA LONG,maria32@adventure-works.com,"$10,000",Bachelors,Manual,Female
16037,MELISSA KELLY,melissa25@adventure-works.com,"$10,000",Bachelors,Manual,Female
16044,CONNIE RAI,connie4@adventure-works.com,"$10,000",Bachelors,Manual,Female
17701,CASSIDY WASHINGTON,cassidy14@adventure-works.com,"$10,000",Graduate Degree,Manual,Female
17703,PAMELA FERNANDEZ,pamela19@adventure-works.com,"$10,000",Graduate Degree,Manual,Female
17707,MINDY DENG,mindy5@adventure-works.com,"$10,000",Bachelors,Manual,Female
17874,NATASHA ALVAREZ,natasha5@adventure-works.com,"$10,000",Graduate Degree,Manual,Female
17878,GABRIELLE SANDERS,gabrielle21@adventure-works.com,"$10,000",Bachelors,Manual,Female
17886,BIANCA HARRISON,bianca15@adventure-works.com,"$10,000",Bachelors,Manual,Female
17888,MANDY LIU,mandy5@adventure-works.com,"$10,000",Bachelors,Manual,Female
19247,MICHELE MARTINEZ,michele31@adventure-works.com,"$10,000",Graduate Degree,Manual,Female
19248,SHEENA BLACK,sheena19@adventure-works.com,"$10,000",Graduate Degree,Manual,Female
19250,LACEY WU,lacey19@adventure-works.com,"$10,000",Bachelors,Manual,Female
20131,CAROLYN GUTIERREZ,carolyn31@adventure-works.com,"$10,000",Graduate Degree,Manual,Female
20132,JENNY SHEN,jenny26@adventure-works.com,"$10,000",Graduate Degree,Manual,Female
20135,GRACE PRICE,grace47@adventure-works.com,"$10,000",Bachelors,Manual,Female
20136,BONNIE KENNEDY,bonnie13@adventure-works.com,"$10,000",Bachelors,Manual,Female
20794,BRENDA RANA,brenda15@adventure-works.com,"$10,000",Graduate Degree,Manual,Female
20796,CLAUDIA GUO,claudia15@adventure-works.com,"$10,000",Bachelors,Manual,Female
20797,DAWN HU,dawn22@adventure-works.com,"$10,000",Bachelors,Manual,Female
22378,REBEKAH MALHOTRA,rebekah5@adventure-works.com,"$10,000",Graduate Degree,Manual,Female
22384,PAIGE SANCHEZ,paige42@adventure-works.com,"$10,000",Bachelors,Manual,Female
23974,SUSAN HUANG,susan15@adventure-works.com,"$10,000",Bachelors,Manual,Female
24141,MISTY NATH,misty20@adventure-works.com,"$10,000",Graduate Degree,Manual,Female
25533,SUZANNE HUANG,suzanne7@adventure-works.com,"$10,000",Bachelors,Manual,Female
25683,EBONY RUIZ,ebony24@adventure-works.com,"$10,000",Graduate Degree,Manual,Female
25685,BARBARA LIU,barbara14@adventure-works.com,"$10,000",Bachelors,Manual,Female
25687,JADE COOK,jade17@adventure-works.com,"$10,000",Bachelors,Manual,Female
25695,KRISTINE BLANCO,kristine16@adventure-works.com,"$10,000",Bachelors,Manual,Female
26895,CHRISTINE SHAN,christine5@adventure-works.com,"$10,000",Graduate Degree,Manual,Female
26898,ASHLEY SIMMONS,ashley42@adventure-works.com,"$10,000",Bachelors,Manual,Female
26899,RACHAEL VANCE,rachael4@adventure-works.com,"$10,000",Bachelors,Manual,Female
26900,ROSA SUN,rosa13@adventure-works.com,"$10,000",Bachelors,Manual,Female
27842,EVELYN ARUN,evelyn7@adventure-works.com,"$10,000",Bachelors,Manual,Female
28452,ALEXANDRA YOUNG,alexandra91@adventure-works.com,"$10,000",Bachelors,Manual,Female
28453,VALERIE LIN,valerie9@adventure-works.com,"$10,000",Bachelors,Manual,Female
28454,SHAWNA SIMPSON,shawna2@adventure-works.com,"$10,000",Bachelors,Manual,Female
29434,DONNA YUAN,donna6@adventure-works.com,"$10,000",Bachelors,Manual,Female
29436,ADRIANA RAMAN,adriana13@adventure-works.com,"$10,000",Bachelors,Manual,Female
11344,JESSIE JIMENEZ,jessie3@adventure-works.com,"$10,000",Partial College,Manual,Female
